full_name,id,name,is_fork,owner,owner_url,repo_url,stars,forks,watchers,language,description,open_issues,license_name,topics,default_branch,pushed_at,created_at,updated_at
timo991/frontrunner-bot,660278776,frontrunner-bot,False,timo991,https://github.com/timo991,https://github.com/timo991/frontrunner-bot,39,17,39,,Frontrunning bot for DEX using AMM model by detecting pending transactions in mempool,2,,"automated-market-maker, dex, ethereum, frontrun-bot, frontrunning, web3, frontrunning-bot, market-maker-bot, uniswap-v3, pulsechain",main,2024-10-11 17:17:13+00:00,2023-06-29 16:32:06+00:00,2024-11-22 14:52:56+00:00
vladmeer/pumpfun-copy-trading-bot,747421870,pumpfun-copy-trading-bot,False,vladmeer,https://github.com/vladmeer,https://github.com/vladmeer/pumpfun-copy-trading-bot,84,14,84,TypeScript,Solana Token Launchpad with Solana via Raydium Pool,1,,"launchpad, raydium, solana, solana-token-launchpad, raydium-launchpad, raydium-token-launchpad",main,2025-02-11 09:55:52+00:00,2024-01-23 22:25:32+00:00,2025-02-20 13:02:24+00:00
blockonomics/wallet_service,446403209,wallet_service,False,blockonomics,https://github.com/blockonomics,https://github.com/blockonomics/wallet_service,15,11,15,Python,Self hosted bitcoin wallet service ,16,,"bitcoin, wallet-service, python3, rest-api",master,2024-04-27 19:05:51+00:00,2022-01-10 11:54:27+00:00,2025-02-15 08:32:07+00:00
digbenjamins/SolanaWalletTracker,917370223,SolanaWalletTracker,False,digbenjamins,https://github.com/digbenjamins,https://github.com/digbenjamins/SolanaWalletTracker,11,12,11,TypeScript,,0,,,main,2025-01-27 14:03:12+00:00,2025-01-15 21:15:35+00:00,2025-02-21 04:21:36+00:00
ethpandaops/dora,668058173,dora,False,ethpandaops,https://github.com/ethpandaops,https://github.com/ethpandaops/dora,86,30,86,Go,Dora the Explorer is a lightweight slot explorer for the ethereum beaconchain,24,GNU General Public License v3.0,"ethereum, eth2-beacon-chain, explorer, eth2",master,2025-02-19 11:09:43+00:00,2023-07-18 23:44:06+00:00,2025-02-17 16:13:00+00:00
scapula07/arbitrage-mev-bot,533293262,arbitrage-mev-bot,False,scapula07,https://github.com/scapula07,https://github.com/scapula07/arbitrage-mev-bot,11,11,11,JavaScript,A Mev bot that scans the Ethereum mev pool for profitable transactions.,0,,,master,2024-07-13 16:42:17+00:00,2022-09-06 11:28:06+00:00,2024-12-15 15:49:43+00:00
hschickdevs/Telegram-Crypto-Alerts,482088909,Telegram-Crypto-Alerts,False,hschickdevs,https://github.com/hschickdevs,https://github.com/hschickdevs/Telegram-Crypto-Alerts,87,16,87,Python,The most popular open-source cryptocurrency alerting tool for Telegram! Providing alerts for simple price movements from Binance and technical indicators from Taapi.io.,5,MIT License,"binance, cryptocurrency, alerts, bot, python, telegram, monitor, python-telegram-bot",main,2025-02-16 06:24:11+00:00,2022-04-15 21:28:45+00:00,2025-02-18 18:51:36+00:00
MixinNetwork/mixin-wallet,379690129,mixin-wallet,False,MixinNetwork,https://github.com/MixinNetwork,https://github.com/MixinNetwork/mixin-wallet,31,13,31,Dart,"👛 An open-source cryptocurrency wallet bot based on Mixin API, which supports almost all popular cryptocurrencies.",5,MIT License,"flutter, cryptocurrency, wallet",main,2025-01-13 11:21:31+00:00,2021-06-23 18:04:19+00:00,2025-01-09 15:39:24+00:00
archethic-foundation/archethic-wallet,379705697,archethic-wallet,False,archethic-foundation,https://github.com/archethic-foundation,https://github.com/archethic-foundation/archethic-wallet,59,25,59,Dart,Archethic Wallet,65,GNU Affero General Public License v3.0,"archethic, wallet, blockchain, dart, flutter-apps",dev,2025-02-21 17:37:35+00:00,2021-06-23 19:11:18+00:00,2025-02-21 17:37:37+00:00
vvizardev/solana-trading-bot-pad,849876300,solana-trading-bot-pad,False,vvizardev,https://github.com/vvizardev,https://github.com/vvizardev/solana-trading-bot-pad,23,12,23,TypeScript,"solana trading bot pad : bundle of solana trading bot which consists of sniping bot , volume bot , copytrading bot and so on",0,,"bot, sniping, sniping-bot, solana, trading, tradingbot, volume, volume-bot, web3",main,2024-12-16 09:02:12+00:00,2024-08-30 12:32:23+00:00,2025-02-17 21:14:41+00:00
hive-engine/outpost,379469247,outpost,False,hive-engine,https://github.com/hive-engine,https://github.com/hive-engine/outpost,11,18,11,Vue,"Blogging platform built on top of Hive and Hive-Engine, connected to a customizable reward pool to link people with a common interest. Outposts also include NFT marketplace, DTF, and Diesel Pool.",0,MIT License,,master,2025-02-12 07:45:37+00:00,2021-06-23 03:37:08+00:00,2024-08-06 08:07:17+00:00
gianlucamazza/solana-mmaker,759935786,solana-mmaker,False,gianlucamazza,https://github.com/gianlucamazza,https://github.com/gianlucamazza/solana-mmaker,71,24,71,TypeScript,This project is a Solana Market Maker Bot designed to automate trading strategies on the Solana blockchain using the Jupiter swap protocol.,0,,"marketmaker, solana",master,2025-02-01 20:40:12+00:00,2024-02-19 16:09:32+00:00,2025-02-21 09:41:10+00:00
anoxxxy/wally.id,693363022,wally.id,False,anoxxxy,https://github.com/anoxxxy,https://github.com/anoxxxy/wally.id,5,5,5,JavaScript,"Wally.id - The most powerful, non-custodial decentralized cold wallet!",0,MIT License,"bitcoin, coldwallet, evm, wallet, web3",master,2025-01-24 14:34:52+00:00,2023-09-18 22:08:11+00:00,2025-01-24 14:34:55+00:00
dante4rt/side-quests-bot,780391546,side-quests-bot,False,dante4rt,https://github.com/dante4rt,https://github.com/dante4rt/side-quests-bot,6,9,6,JavaScript,A bot for automating the process of clearing tasks in the Side Quests game.,1,,"automated, bot, quests, side, web3",main,2024-04-04 01:22:44+00:00,2024-04-01 11:34:44+00:00,2024-09-13 16:57:13+00:00
PUMPFUN-max/pumpfun-bot,832525307,pumpfun-bot,False,PUMPFUN-max,https://github.com/PUMPFUN-max,https://github.com/PUMPFUN-max/pumpfun-bot,65,21,65,Rust,"Monitor new coins, spam buy, spam sell. Pumpfun bot",1,MIT License,"pumpfun, pumpfun-bump, pumpfun-bumper, pumpfun-sniper, pumpfun-sniper-bot, pumpfunbot, pumpfuntradingbot, solana",main,2024-07-23 08:05:02+00:00,2024-07-23 07:45:33+00:00,2025-02-21 07:10:52+00:00
kommitters/chaincerts-smart-contracts,618546991,chaincerts-smart-contracts,False,kommitters,https://github.com/kommitters,https://github.com/kommitters/chaincerts-smart-contracts,5,11,5,Rust,Chaincerts Soroban smart contracts,1,Apache License 2.0,"blockchain, rust, soroban, stellar, chaincerts",main,2025-02-21 19:30:16+00:00,2023-03-24 17:51:57+00:00,2024-05-08 21:12:26+00:00
bigger-tech/simple-stellar-signer,429229287,simple-stellar-signer,False,bigger-tech,https://github.com/bigger-tech,https://github.com/bigger-tech/simple-stellar-signer,18,11,18,TypeScript,A wallet aggregator and transaction signer for the Stellar Network,13,MIT License,"stellar, stellar-network",main,2025-01-21 17:16:55+00:00,2021-11-17 23:13:33+00:00,2025-01-21 17:17:03+00:00
enlomy/raydium-market-platform,782957905,raydium-market-platform,False,enlomy,https://github.com/enlomy,https://github.com/enlomy/raydium-market-platform,5,8,5,TypeScript,raydium market platform,0,MIT License,"metaplex, openbook, serum, solana, solana-wallet, spl-token",main,2024-07-17 19:27:06+00:00,2024-04-06 14:31:41+00:00,2025-02-01 21:40:13+00:00
EmpowerPlastic/empowerchain,499458390,empowerchain,False,EmpowerPlastic,https://github.com/EmpowerPlastic,https://github.com/EmpowerPlastic/empowerchain,81,420,81,TypeScript,"Empowerchain is a global platform to revolutionize waste management and recycling, creating a transparent and efficient circular economy.",54,,"blockchain, cosmos, cosmos-sdk, refi",main,2024-10-14 04:13:38+00:00,2022-06-03 09:46:56+00:00,2024-12-30 01:27:36+00:00
fluidkey/walletbeat,726178348,walletbeat,False,fluidkey,https://github.com/fluidkey,https://github.com/fluidkey/walletbeat,38,28,38,TypeScript,An open repository of EVM-compatible wallets.,21,MIT License,"ethereum, wallets",main,2025-02-17 23:47:28+00:00,2023-12-01 17:46:30+00:00,2025-02-18 10:22:07+00:00
sunshineioxzc/amm-frontrun-bot,679311678,amm-frontrun-bot,False,sunshineioxzc,https://github.com/sunshineioxzc,https://github.com/sunshineioxzc/amm-frontrun-bot,23,11,23,C#,Automated market maker frontrunning bot for common DEXs ,0,,"automated-market-maker, ethereum, market-maker, marketmaking, trading-bot, trading-robots, trading-strategies, automated-market-bot, dex-market-maker",main,2024-10-09 00:52:08+00:00,2023-08-16 14:58:26+00:00,2024-12-24 17:02:22+00:00
L9T-Development/Solana-Sniper-Bot-Raydium,874683967,Solana-Sniper-Bot-Raydium,False,L9T-Development,https://github.com/L9T-Development,https://github.com/L9T-Development/Solana-Sniper-Bot-Raydium,16,10,16,TypeScript,Solana Raydium sniper bot  design for autoomated token acquisition on the Solana Blockchain,0,,"memecoin, raydium-bot, raydium-sniping, sniper-bot, solana, sniper-bot-solana-raydium",main,2025-02-13 11:36:34+00:00,2024-10-18 09:19:53+00:00,2025-02-13 11:37:37+00:00
frankykevin/pumpfun-copy-trading-bot,925196554,pumpfun-copy-trading-bot,False,frankykevin,https://github.com/frankykevin,https://github.com/frankykevin/pumpfun-copy-trading-bot,112,68,112,TypeScript,Solana Token Launchpad with Solana via Raydium Pool,0,,"copytradingbot, solana-copytrade-bot-github, pumpfun-copytradingbot",main,2025-01-31 14:22:21+00:00,2025-01-31 12:21:01+00:00,2025-02-21 07:26:26+00:00
PaintSwap/estfor-contracts,586883338,estfor-contracts,False,PaintSwap,https://github.com/PaintSwap,https://github.com/PaintSwap/estfor-contracts,8,8,8,TypeScript,Estfor Kingdom game smart contracts,5,,"brush, gamefi, solidity-contracts, sonic",main,2025-02-21 19:24:33+00:00,2023-01-09 13:08:43+00:00,2025-02-21 19:24:42+00:00
yuanshuo1022/solana_newtoken_bot,806889773,solana_newtoken_bot,False,yuanshuo1022,https://github.com/yuanshuo1022,https://github.com/yuanshuo1022/solana_newtoken_bot,8,6,8,JavaScript, solana监控新币、交易、监控交易池,1,,,main,2024-11-04 18:24:52+00:00,2024-05-28 05:33:07+00:00,2025-01-05 21:44:19+00:00
0xTaoDev/Wallet-Trades-Tracker,725613359,Wallet-Trades-Tracker,False,0xTaoDev,https://github.com/0xTaoDev,https://github.com/0xTaoDev/Wallet-Trades-Tracker,48,5,48,Python,This tool allows for near-instant notifications whenever a wallet executes a swap on an EVM-compatible blockchain,0,MIT License,"blockchain, crypto, defi, dex, ethereum, python, swap, tracking, trade, wallet, web3, avax, bsc, evm, ftm",main,2025-01-08 16:57:52+00:00,2023-11-30 14:11:22+00:00,2025-02-21 18:33:46+00:00
kansel-dev/solana-nft-bot,817591735,solana-nft-bot,False,kansel-dev,https://github.com/kansel-dev,https://github.com/kansel-dev/solana-nft-bot,23,5,23,,Staking Bot for Solana NFT Projects,0,,"crypto-automation, nft-staking, sol-nft, solana-nft-market-tools, solana-nfts, solana-trade",main,2024-10-08 13:59:14+00:00,2024-06-20 03:53:08+00:00,2025-02-11 22:02:31+00:00
vutl/telegram-solana-bot,765981755,telegram-solana-bot,False,vutl,https://github.com/vutl,https://github.com/vutl/telegram-solana-bot,36,10,36,Python,"Detect new pool, create new token, blah blah blah on raydium",0,,,main,2024-06-07 06:16:53+00:00,2024-03-02 02:43:38+00:00,2025-02-15 12:23:00+00:00
Peersyst/near-mobile-wallet,516313609,near-mobile-wallet,False,Peersyst,https://github.com/Peersyst,https://github.com/Peersyst/near-mobile-wallet,29,13,29,TypeScript,NEAR Mobile is the on-the-go solution for all things NEAR Protocol. A non-custodial wallet that is easy to use and well designed to manage your crypto wherever you go.,2,,,dev,2025-02-19 14:19:17+00:00,2022-07-21 09:50:33+00:00,2025-02-21 10:21:24+00:00
MIT-Bitcoin-2024/lightning-bounty,789521919,lightning-bounty,False,MIT-Bitcoin-2024,https://github.com/MIT-Bitcoin-2024,https://github.com/MIT-Bitcoin-2024/lightning-bounty,9,7,9,Python,,4,,,main,2024-05-17 03:16:40+00:00,2024-04-20 19:34:33+00:00,2024-11-12 20:24:24+00:00
txpipe/asteria,725372432,asteria,False,txpipe,https://github.com/txpipe,https://github.com/txpipe/asteria,26,6,26,TypeScript,A Cardano bot challenge to showcase the capabilities of the eUTxO model.,5,,,main,2025-01-29 21:20:41+00:00,2023-11-30 02:09:21+00:00,2025-01-29 21:57:27+00:00
TronUb/Tron,398153645,Tron,False,TronUb,https://github.com/TronUb,https://github.com/TronUb/Tron,28,20,28,Python,"A modern telegram userbot based on pyrogram, light weight and smooth",0,MIT License,"userbot, pyrogram, telegram, tronuserbot, tronbot, termux, python, telegram-bot, pyrogram-userbot, beastzx, tronub, bot",master,2025-02-15 17:50:37+00:00,2021-08-20 04:23:21+00:00,2025-02-17 17:23:46+00:00
lnbits/hardware-wallet,516522423,hardware-wallet,False,lnbits,https://github.com/lnbits,https://github.com/lnbits/hardware-wallet,80,12,80,C,Use a world of microcontrollers to contruct your own bitcoin hardware wallet,1,MIT License,,main,2024-04-30 05:15:39+00:00,2022-07-21 21:10:02+00:00,2025-01-09 02:05:09+00:00
AFK-AlignedFamKernel/afk_monorepo,837917950,afk_monorepo,False,AFK-AlignedFamKernel,https://github.com/AFK-AlignedFamKernel,https://github.com/AFK-AlignedFamKernel/afk_monorepo,19,55,19,Cairo,AFK: Aligned Fam Kernel - Monorepo,45,MIT License,"bitcoin, ethereum, nostr, social, starknet, web3, zk, degen, btc, cashu",main,2025-02-20 22:36:10+00:00,2024-08-04 12:38:27+00:00,2025-02-20 22:36:14+00:00
rekt-lord/Binance-Trade-telegram-bot,697247877,Binance-Trade-telegram-bot,False,rekt-lord,https://github.com/rekt-lord,https://github.com/rekt-lord/Binance-Trade-telegram-bot,20,13,20,,"The Binance Trade Telegram Bot integrates the convenience of Telegram with the powerful trading capabilities of Binance, offering users a versatile and accessible platform to engage in cryptocurrency trading, monitor markets, and manage their portfolios with ease.",0,MIT License,"binance, ethereum, indicators, mexc, trading-algorithms, bitcoiontalk, trade-algh",main,2024-07-01 03:59:05+00:00,2023-09-27 10:51:02+00:00,2024-10-21 04:42:41+00:00
helikon-labs/subvt-backend,376582081,subvt-backend,False,helikon-labs,https://github.com/helikon-labs,https://github.com/helikon-labs/subvt-backend,30,8,30,Rust,SubVT (Substrate Validator Toolkit) backend services.,14,GNU General Public License v3.0,"substrate, blockchain, polkadot, kusama, dotsama, proof-of-stake",main,2025-01-24 11:28:28+00:00,2021-06-13 15:50:26+00:00,2025-02-13 14:41:22+00:00
ConcealNetwork/conceal-web-wallet,457409694,conceal-web-wallet,False,ConcealNetwork,https://github.com/ConcealNetwork,https://github.com/ConcealNetwork/conceal-web-wallet,8,9,8,TypeScript,Conceal Web Wallet,0,"BSD 3-Clause ""New"" or ""Revised"" License","cryptocurrency, wallet, ccx",master,2025-02-17 18:22:36+00:00,2022-02-09 15:11:40+00:00,2025-02-17 18:21:59+00:00
T-rustdev/pumpfun-raydium-sniper-rust-bot,931956344,pumpfun-raydium-sniper-rust-bot,False,T-rustdev,https://github.com/T-rustdev,https://github.com/T-rustdev/pumpfun-raydium-sniper-rust-bot,108,69,108,Rust,"😎 Introducing pumpfun sniper bot and raydium sniper bot. Ultra-Fast Token Sniper Bot, a high-performance Rust-based sniper bot engineered to snipe newly launched tokens on raydium and pumpfun at unparalleled speeds. Designed for precision and efficiency, this pumpfun & raydium sniper bot leverages low-latency execution, gRPC data feeds.",0,,"based, bot, pumpfun, raydium, rust, sniper, solana, pumpfun-sniper-bot, raydium-sniper-bot, grpc",main,2025-02-20 22:09:16+00:00,2025-02-13 06:02:04+00:00,2025-02-21 15:49:30+00:00
Betarena/scores,429403881,scores,False,Betarena,https://github.com/Betarena,https://github.com/Betarena/scores,18,6,18,Svelte,We are building the first open-source live results and statistics platform with community involvement features for data insertion. The project includes a blockchain component that will allow participants to receive rewards based on their participation and also to stake the future Token of the platform.,202,GNU General Public License v3.0,"sports, sports-stats, blockchain, token",main,2025-02-17 10:31:26+00:00,2021-11-18 11:29:47+00:00,2025-02-17 10:31:28+00:00
tanshuai/alphabiz,448146826,alphabiz,False,tanshuai,https://github.com/tanshuai,https://github.com/tanshuai/alphabiz,1204,398,1204,JavaScript,Web3 YouTube Alternative - fully decentralized media platform and blockchain-based marketplace,9,GNU General Public License v2.0,"decentralized-applications, video-player, media-player, downloader, blockchain, electron, dapp, web3, decentralized, decentralization, youtube, crypto, cryptocurrency",main,2025-02-15 11:34:18+00:00,2022-01-15 00:46:27+00:00,2025-02-20 11:55:10+00:00
stakwork/sphinx-tribes-frontend,747331578,sphinx-tribes-frontend,False,stakwork,https://github.com/stakwork,https://github.com/stakwork/sphinx-tribes-frontend,14,49,14,TypeScript,"Frontend for sphinx tribes and bounties. The bounty platform that pays out in bitcoin. Sign up with Sphinx Chat, complete a bounty, and earn bitcoin! Go to our website for available bounties. ",56,,"bitcoin, bounty, btc, foss, lightning-network, open-source, typescript",master,2025-02-21 06:43:02+00:00,2024-01-23 18:09:14+00:00,2025-02-21 06:43:06+00:00
vair1985/DeFi-Trading-Bot,741621627,DeFi-Trading-Bot,False,vair1985,https://github.com/vair1985,https://github.com/vair1985/DeFi-Trading-Bot,65,27,65,C#,"A powerful DeFi automated trading bot designed for enthusiasts and investors looking to optimize returns on platforms like Uniswap, SushiSwap and PancakeSwap. The bot includes flexible strategies, risk management, anti-slippage capabilities and support for various networks (Ethereum, BSC, Polygon).",0,MIT License,"arbitrage, automated-trading, ethereum, aero, arbitrum, optimism-l2, piedao, raydium, rust, synthetix, defi, liqudity, market-making, risk-management, technical-analysis, bitstamp, btc, coinbase, huobi, okex",main,2024-10-23 17:36:21+00:00,2024-01-10 19:13:21+00:00,2025-02-18 01:19:04+00:00
HiveTalk/hivetalksfu,799712721,hivetalksfu,False,HiveTalk,https://github.com/HiveTalk,https://github.com/HiveTalk/hivetalksfu,34,19,34,JavaScript,HiveTalk - Nostr + Lightning Enabled Browser based Real-time video calls.,4,GNU Affero General Public License v3.0,"bitcoin, lightning, nostr, video, webrtc, webrtc-video",main,2025-02-18 07:35:38+00:00,2024-05-12 23:56:24+00:00,2025-02-17 22:26:58+00:00
ethena-labs/bbp-public-assets,781080267,bbp-public-assets,False,ethena-labs,https://github.com/ethena-labs,https://github.com/ethena-labs/bbp-public-assets,16,9,16,Solidity,,1,,,main,2024-06-12 02:04:55+00:00,2024-04-02 17:57:11+00:00,2025-01-10 21:44:05+00:00
s-shemmee/NFT-Portfolio-Landing-Page,664030638,NFT-Portfolio-Landing-Page,False,s-shemmee,https://github.com/s-shemmee,https://github.com/s-shemmee/NFT-Portfolio-Landing-Page,27,5,27,JavaScript,"NFT Portfolio Landing Page – an eye-catching, user-friendly web app presenting a curated collection of unique NFTs. Built with React.js and modern web tech, it ensures a seamless experience on any device.",2,GNU General Public License v3.0,"css, jsx, landing-page, nft-portfolio, react-components, reactjs",main,2024-11-30 13:07:11+00:00,2023-07-08 18:21:09+00:00,2025-01-10 07:20:16+00:00
TheoBrigitte/freqtrade,898129940,freqtrade,False,TheoBrigitte,https://github.com/TheoBrigitte,https://github.com/TheoBrigitte/freqtrade,44,15,44,Python,"Freqtrade strategies, configurations and dry-runs",0,,"cryptocurrency, freqtrade, freqtrade-strategies, tradingbot, trading-strategies",main,2025-02-15 12:24:35+00:00,2024-12-03 20:57:01+00:00,2025-02-20 10:36:15+00:00
oboshto/tradie,783904338,tradie,False,oboshto,https://github.com/oboshto,https://github.com/oboshto/tradie,21,12,21,TypeScript,"Tradie is an innovative, open-source trading bot tailored for the Solana blockchain",0,MIT License,"solana, solana-trading, solana-trading-bot, trading-bot, solana-bot, open-source, technical-analysis, trends, usdc",master,2024-04-09 17:23:37+00:00,2024-04-08 20:03:23+00:00,2025-02-20 22:23:52+00:00
jlopp/bitcoin-politicians,404871765,bitcoin-politicians,False,jlopp,https://github.com/jlopp,https://github.com/jlopp/bitcoin-politicians,32,23,32,Python,A crowdsourced data project to track politicians who have skin in the Bitcoin game.,3,MIT License,"bitcoin, politics",master,2024-12-18 13:39:19+00:00,2021-09-09 21:13:37+00:00,2025-02-08 07:44:33+00:00
tmatic-trading/crypto-platform,748552829,crypto-platform,False,tmatic-trading,https://github.com/tmatic-trading,https://github.com/tmatic-trading/crypto-platform,34,8,34,Python,"Tmatic is a cryptocurrency platform designed for automated trading on the Bitmex, Bybit and Deribit crypto exchanges.",1,GNU General Public License v3.0,"bitmex, bot, crypto, crypto-bot, cryptocurrency, cryptocurrency-exchanges, trade, trader, trading, trading-algorithms, trading-bot, trading-strategies, algo, algorithms, bybit, api, deribit, bybit-api, bitmex-api",main,2025-02-11 09:15:40+00:00,2024-01-26 08:31:59+00:00,2025-02-11 09:15:44+00:00
Granola-Team/mina-block-explorer,724107740,mina-block-explorer,False,Granola-Team,https://github.com/Granola-Team,https://github.com/Granola-Team/mina-block-explorer,9,6,9,Rust,Web application for the Mina blockchain,27,Apache License 2.0,,main,2025-02-11 01:23:05+00:00,2023-11-27 12:14:14+00:00,2025-02-11 01:23:09+00:00
cutupdev/Solana-Pumpfun-Sniper-Bot,892765563,Solana-Pumpfun-Sniper-Bot,False,cutupdev,https://github.com/cutupdev,https://github.com/cutupdev/Solana-Pumpfun-Sniper-Bot,91,68,91,TypeScript,pumpufun sniper bot (pump.fun sniper bot) source code,0,,,master,2025-01-09 09:29:10+00:00,2024-11-22 18:27:56+00:00,2025-02-20 13:00:47+00:00
justshiftjk/Solana-Volume-Bot,888349090,Solana-Volume-Bot,False,justshiftjk,https://github.com/justshiftjk,https://github.com/justshiftjk/Solana-Volume-Bot,15,8,15,TypeScript,Solana Volume bot that boost the volume of liquidity on Raydium and Meteora Dex platforms,1,MIT License,"jito-bundle, liquidity-pool, memecoin, meteora, raydium-bot, solana-bot-github, volume-bot",main,2024-11-14 08:55:00+00:00,2024-11-14 08:45:16+00:00,2025-01-23 10:49:16+00:00
kansel-dev/solana-nft-sniper,817583723,solana-nft-sniper,False,kansel-dev,https://github.com/kansel-dev,https://github.com/kansel-dev/solana-nft-sniper,42,19,42,, Solana NFT sniping bot for the TensorTrade marketplace,0,,"crypto, crypto-trading, nft-marketplace, solana-nft, tensortrade, solana-nft-mint, solana-program, sol-sniper-bot",main,2024-10-08 14:04:49+00:00,2024-06-20 03:19:36+00:00,2025-02-06 02:04:49+00:00
topsecretagent007/pumpfun-raydium-bundler-volume-sniper-bot,890788627,pumpfun-raydium-bundler-volume-sniper-bot,False,topsecretagent007,https://github.com/topsecretagent007,https://github.com/topsecretagent007/pumpfun-raydium-bundler-volume-sniper-bot,43,27,43,TypeScript,pumpfun/raydium Volume Sniper Bundler Maker Copytrading bot,1,,"bundler, copytradingbot, pump-fun, raydium, snipe, solana, volume, bot",main,2024-12-17 15:28:51+00:00,2024-11-19 07:21:05+00:00,2025-02-19 16:20:56+00:00
Signor1/chatDapp-with-ens-ipfs-gasless,779738419,chatDapp-with-ens-ipfs-gasless,False,Signor1,https://github.com/Signor1,https://github.com/Signor1/chatDapp-with-ens-ipfs-gasless,11,6,11,Solidity,Chatzone: A blockchain-powered chat application with IPFS integration and gas-less transactions.  This project implements a decentralized chat application using Ethereum blockchain technology and IPFS for image storage. It also features gas-less transactions through a custom relayer,0,,"chat, contracts, dapp, ens, ethereum, ipfs, relayer",main,2024-03-31 22:17:22+00:00,2024-03-30 16:38:38+00:00,2025-01-02 08:43:18+00:00
syscoin/pali-wallet,350340084,pali-wallet,False,syscoin,https://github.com/syscoin,https://github.com/syscoin/pali-wallet,41,17,41,TypeScript,"The Official Syscoin browser wallet. Open source, easy to use & multichain.",10,MIT License,"syscoin, crypto-wallet, crypto-wallet-blockchain, evm, blockchain, cryptocurrency, defi",develop,2025-02-17 18:10:26+00:00,2021-03-22 12:45:11+00:00,2025-02-14 12:53:47+00:00
dante4rt/getgrass-bot,773241590,getgrass-bot,False,dante4rt,https://github.com/dante4rt,https://github.com/dante4rt/getgrass-bot,375,105,375,JavaScript,A bot for establishing WebSocket connections through various HTTP and SOCKS proxies for farming Grass Airdrop.,9,MIT License,"automated, bot, grass, getgrass, airdrop, farming, solana",main,2024-11-17 10:13:20+00:00,2024-03-17 05:47:34+00:00,2025-02-22 01:56:16+00:00
techwithtim/Ethereum-Wallet-Tracker,456580840,Ethereum-Wallet-Tracker,False,techwithtim,https://github.com/techwithtim,https://github.com/techwithtim/Ethereum-Wallet-Tracker,50,19,50,Python,Track ethereum balance and transactions using Python.,1,,,main,2024-10-17 13:18:52+00:00,2022-02-07 16:14:14+00:00,2025-01-09 23:21:40+00:00
dfinity/ic-docutrack,754285797,ic-docutrack,False,dfinity,https://github.com/dfinity,https://github.com/dfinity/ic-docutrack,25,6,25,Svelte,DocuTrack is a proof-of-concept dapp built on the Internet Computer for sharing and managing documents. ,12,Other,"dapp, dapp-example, icp, internet-computer",main,2025-02-14 20:29:15+00:00,2024-02-07 18:54:36+00:00,2025-02-14 20:29:20+00:00
aurora-is-near/aurora-forwarder-contracts,748176585,aurora-forwarder-contracts,False,aurora-is-near,https://github.com/aurora-is-near,https://github.com/aurora-is-near/aurora-forwarder-contracts,12,6,12,Rust,Smart contracts for the Forwarder project,2,Creative Commons Zero v1.0 Universal,,main,2024-07-22 18:13:38+00:00,2024-01-25 12:42:22+00:00,2024-11-23 06:10:36+00:00
tonkeeper/tonkeeper-web,601957948,tonkeeper-web,False,tonkeeper,https://github.com/tonkeeper,https://github.com/tonkeeper/tonkeeper-web,284,119,284,TypeScript,Tonkeeper Web is a multi-platform open-source non-custodial TON crypto wallet and gateway to blockchain dApps,31,Apache License 2.0,"react, ton, wallet, web3, desktop, extensions, linux, macos, web, windows",main,2025-02-20 16:26:55+00:00,2023-02-15 07:33:16+00:00,2025-02-19 15:06:09+00:00
ethereum/public-disclosures,467299188,public-disclosures,False,ethereum,https://github.com/ethereum,https://github.com/ethereum/public-disclosures,124,11,124,,,1,MIT License,,master,2025-01-30 18:17:24+00:00,2022-03-07 23:56:29+00:00,2025-02-19 05:06:55+00:00
oceans404/wallet-otp,650230562,wallet-otp,False,oceans404,https://github.com/oceans404,https://github.com/oceans404/wallet-otp,30,7,30,JavaScript,Wallet OTP provides 2FA for any web2 or web3 service on any device by generating one time passwords protected with wallet encryption,1,,"2fa, blockchain, ens, ethereum, lit-protocol, mfa, polybase, symmetric-key-cryptography, filecoin, fvm",main,2024-08-16 20:32:25+00:00,2023-06-06 16:11:51+00:00,2024-08-17 02:48:39+00:00
PMERC721/pixels-metaverse,423327984,pixels-metaverse,False,PMERC721,https://github.com/PMERC721,https://github.com/PMERC721/pixels-metaverse,46,23,46,TypeScript,PixelsMetaverse is an editable NFT production platform,0,MIT License,"metaverse, dapp, nft, ethereum-dapp, ethereum, eth, game, web3js, meta, solidity, solidity-contracts, contracts, web3, metamask, scaffold-eth, ethersjs, hardhat, wallet-connect, web3modal",main,2024-04-10 10:47:58+00:00,2021-11-01 03:41:15+00:00,2024-07-27 17:53:05+00:00
liftedinit/alberto,438149031,alberto,False,liftedinit,https://github.com/liftedinit,https://github.com/liftedinit/alberto,6,7,6,TypeScript,A crypto wallet for any ledger supporting the Many protocol,7,Apache License 2.0,"blockchain, cryptocurrency, decentralized, many-protocol, wallet",main,2024-08-06 19:58:19+00:00,2021-12-14 06:55:12+00:00,2024-08-06 19:58:21+00:00
Rezzecup/solana-shitcoin-sniper-bot,865688910,solana-shitcoin-sniper-bot,False,Rezzecup,https://github.com/Rezzecup,https://github.com/Rezzecup/solana-shitcoin-sniper-bot,12,6,12,TypeScript,This sniper bot operating on the Solana network excels at quickly purchasing 'shitcoins' and identifying tokens with potential for growth.  ,0,,,main,2024-10-01 06:47:05+00:00,2024-10-01 00:38:12+00:00,2025-02-03 10:15:18+00:00
