full_name,id,name,is_fork,owner,owner_url,repo_url,stars,forks,watchers,language,description,open_issues,license_name,topics,default_branch,pushed_at,created_at,updated_at
rollchains/spawn,753257034,spawn,False,rollchains,https://github.com/rollchains,https://github.com/rollchains/spawn,103,26,103,Go,The best development platform for building custom modular Cosmos-SDK blockchains,16,Apache License 2.0,,release/v0.50,2025-02-22 01:34:09+00:00,2024-02-05 19:11:02+00:00,2025-02-19 07:20:30+00:00
HugoXOX3/PythonBitcoinMiner,790267555,PythonBitcoinMiner,False,HugoXOX3,https://github.com/HugoXOX3,https://github.com/HugoXOX3/PythonBitcoinMiner,42,14,42,Python,Bitcoin(SHA256D) Miner base on Python (Suit on Android and IOS Device!!!),2,MIT License,"bitcoin, ckpool, miner, mining, pool, python, python3, solo, solo-mining, solo-project, bitcoin-mining, btc-miner, mining-software, btc-solo-miner",main,2025-01-30 03:07:13+00:00,2024-04-22 15:12:44+00:00,2025-02-20 18:23:12+00:00
diego-tobalina/PancakeSwapPredictionBot,421099531,PancakeSwapPredictionBot,False,diego-tobalina,https://github.com/diego-tobalina,https://github.com/diego-tobalina/PancakeSwapPredictionBot,31,15,31,TypeScript,"PancakeSwap V2 Prediction Bot With Machine Learning | Automated Strategy, Auto Betting, Auto Claim",0,MIT License,"bot, crypto, trading, ethereum, blockchain, trading-bot, binance, etherjs, pancakeswap, bsc, defi",main,2024-12-16 12:02:20+00:00,2021-10-25 16:22:18+00:00,2024-12-16 12:02:24+00:00
IMEF-FEMI/no-loss-lottery-solana,563972210,no-loss-lottery-solana,False,IMEF-FEMI,https://github.com/IMEF-FEMI,https://github.com/IMEF-FEMI/no-loss-lottery-solana,11,6,11,Rust,A lottery smart contract in which participants do not loose their Funds,0,,"anchor, defi, investment, lending, lottery, solana, rust",main,2024-06-02 21:16:12+00:00,2022-11-09 18:10:37+00:00,2024-09-03 23:29:14+00:00
eseckft/BitAds.ai,743554480,BitAds.ai,False,eseckft,https://github.com/eseckft,https://github.com/eseckft/BitAds.ai,16,5,16,Python,The First Decentralized & Incentivized Marketing network built on top of Bittensor.,4,MIT License,,main,2025-02-21 14:24:25+00:00,2024-01-15 13:39:01+00:00,2025-02-21 14:24:29+00:00
ckb-devrel/ccc,789438642,ccc,False,ckb-devrel,https://github.com/ckb-devrel,https://github.com/ckb-devrel/ccc,31,29,31,TypeScript,CCC - CKBers' Codebase is a one-stop solution for your CKB JS/TS ecosystem development.,9,,"ckb, ckbtc, javascript, nervos, nervosnetwork, sdk, typescript, wallets, blockchain, utxo, web3",master,2025-02-14 03:23:48+00:00,2024-04-20 14:53:09+00:00,2025-02-14 03:22:11+00:00
xdevguild/nextjs-dapp-template,492348021,nextjs-dapp-template,False,xdevguild,https://github.com/xdevguild,https://github.com/xdevguild/nextjs-dapp-template,47,16,47,TypeScript,Open source Next.js app template for the MultiversX blockchain. Including Shadcn UI and Tailwind.,1,MIT License,"blockchain, elrond, elrond-dapp, javascript, nextjs, reactjs, multiversx, multiversx-dapp, react, shadcn-ui, tailwind",main,2025-02-08 19:18:32+00:00,2022-05-14 23:45:56+00:00,2025-02-08 19:15:45+00:00
rumsystem/quorum,412279810,quorum,False,rumsystem,https://github.com/rumsystem,https://github.com/rumsystem/quorum,328,33,328,Go,RUM: The internet alternatives,1,GNU General Public License v3.0,"decentralized, peer-to-peer, social-network",main,2024-02-26 16:33:43+00:00,2021-10-01 01:03:11+00:00,2025-01-03 21:43:00+00:00
janfiedler/invariant-jupiter-arbitrage-bot,528944605,invariant-jupiter-arbitrage-bot,False,janfiedler,https://github.com/janfiedler,https://github.com/janfiedler/invariant-jupiter-arbitrage-bot,20,9,20,JavaScript,Arbitrage bot on Solana for Invariant pools against Jupiter aggregator,1,,,main,2024-02-26 13:22:05+00:00,2022-08-25 17:05:46+00:00,2025-02-03 10:53:14+00:00
volt-protocol/ethereum-credit-guild,613630236,ethereum-credit-guild,False,volt-protocol,https://github.com/volt-protocol,https://github.com/volt-protocol/ethereum-credit-guild,50,13,50,Solidity,A decentralized savings and credit system,3,MIT License,,main,2024-09-05 15:55:12+00:00,2023-03-14 00:29:03+00:00,2024-10-14 02:59:28+00:00
jfbeats/ArweaveWebWallet,372001612,ArweaveWebWallet,False,jfbeats,https://github.com/jfbeats,https://github.com/jfbeats/ArweaveWebWallet,60,23,60,Vue,The arweave.app source files,7,,"cryptocurrency, wallet, blockchain, ledger",master,2024-12-03 23:18:45+00:00,2021-05-29 15:02:07+00:00,2025-02-13 08:43:40+00:00
usherlabs/usher-referrals,631798204,usher-referrals,False,usherlabs,https://github.com/usherlabs,https://github.com/usherlabs/usher-referrals,43,9,43,TypeScript,Open Source Referrals & Partnerships Platform with Web3 integration and Crypto Remittance 🤝,0,GNU General Public License v3.0,"affiliate-marketing, affiliate-tracking, affiliates, marketing, nextjs, nodejs, partnerships, reactjs, typescript, referral-platform, referrals, blockchain, web3, binance, cryptocurrency, ethereum, polygon",master,2024-07-05 04:14:26+00:00,2023-04-24 04:43:37+00:00,2025-01-09 20:17:04+00:00
was0000was17/PancakeSwap-Trading-Bot,711777848,PancakeSwap-Trading-Bot,False,was0000was17,https://github.com/was0000was17,https://github.com/was0000was17/PancakeSwap-Trading-Bot,6,25,6,Python,"An automated bot for trading on PancakeSwap, created for DeFi enthusiasts and investors who want to optimize their returns on BSC (Binance Smart Chain). It supports risk management features, trailing stops, slip protection, and a user-friendly interface for customizing trading strategies.",0,MIT License,"pancakeswap, arbitrage, binance-smart-chain, bnb, bsc, crypto-staking, data-analysis, high-frequency-trading, scalping, trading, automated-trading, blockchain-scaling, dapp-development, governance-tokens, token-launch, trading-algorithms, cryptocurrency-trading, decentralized-finance, dex, market-maker",main,2024-10-23 17:36:23+00:00,2023-10-30 06:47:10+00:00,2025-02-16 11:56:56+00:00
cutupdev/Solana-Arbitrage-Bot,867189341,Solana-Arbitrage-Bot,False,cutupdev,https://github.com/cutupdev,https://github.com/cutupdev/Solana-Arbitrage-Bot,86,69,86,Rust,Solana Arbitraget Bot on several DEX,0,MIT License,"arbitrage, arbitragebot, bot, raydium, raydium-bot, solana",main,2024-10-03 16:25:37+00:00,2024-10-03 15:50:29+00:00,2025-02-21 17:47:12+00:00
simbadMarino/dCloud,369945815,dCloud,False,simbadMarino,https://github.com/simbadMarino,https://github.com/simbadMarino/dCloud,29,5,29,TypeScript,dCloud: Web3 Cloud Storage App,7,MIT License,"dcloud, cloudstorage, btfs, ipfs, tron-protocol, web3",main,2024-12-12 01:06:09+00:00,2021-05-23 02:36:50+00:00,2024-12-27 03:25:26+00:00
Shira98/blockchain-scm,492304142,blockchain-scm,False,Shira98,https://github.com/Shira98,https://github.com/Shira98/blockchain-scm,26,9,26,JavaScript,A blockchain based supply chain management application.,0,GNU General Public License v3.0,"blockchain, ganache, reactjs, supply-chain-management, truffle, solidity",master,2024-06-25 05:16:29+00:00,2022-05-14 19:11:05+00:00,2025-02-10 20:44:12+00:00
B3Pay/B3Wallet,631325466,B3Wallet,False,B3Pay,https://github.com/B3Pay,https://github.com/B3Pay/B3Wallet,31,11,31,Rust,"B3Wallet: A decentralized, multi-chain wallet with unique support for Bitcoin, Ethereum, using Internet Computer's threshold ECDSA. Manage multiple accounts and owners securely and efficiently with this open-source solution.",0,MIT License,,main,2024-03-30 14:24:01+00:00,2023-04-22 16:59:55+00:00,2024-11-27 16:50:11+00:00
deezy-inc/deezy-place,595606742,deezy-place,False,deezy-inc,https://github.com/deezy-inc,https://github.com/deezy-inc/deezy-place,89,40,89,JavaScript,decentralized marketplace for bitcoin ordinal inscriptions,27,,"bitcoin, bitcoin-wallet, inscriptions, ordinals",main,2024-12-28 16:16:54+00:00,2023-01-31 12:43:50+00:00,2024-12-28 16:16:59+00:00
arya-araban/silonix-kucoin-buyer-bot,411443536,silonix-kucoin-buyer-bot,False,arya-araban,https://github.com/arya-araban,https://github.com/arya-araban/silonix-kucoin-buyer-bot,10,10,10,Python,,0,,"bot, cryptocurrency, kucoin, trading",main,2025-02-05 03:10:54+00:00,2021-09-28 21:28:23+00:00,2025-02-05 03:10:58+00:00
ajnabi-workshop/jambhala,603286726,jambhala,False,ajnabi-workshop,https://github.com/ajnabi-workshop,https://github.com/ajnabi-workshop/jambhala,25,54,25,Haskell,Jambhala Cardano Development Suite,2,MIT License,"cardano, haskell, nix, plutus",main,2025-01-16 15:20:48+00:00,2023-02-18 03:26:04+00:00,2025-01-16 15:20:49+00:00
vacuumlabs/cardano-ctf,718994113,cardano-ctf,False,vacuumlabs,https://github.com/vacuumlabs,https://github.com/vacuumlabs/cardano-ctf,29,8,29,TypeScript,A game where Cardano developers and enthusiasts can try to exploit purposely vulnerable smart contracts and learn about the most common security issues and how to prevent them.,1,GNU General Public License v3.0,"cardano, ctf, security, vulnerabilities, decentralized-finance, smart-contracts",main,2024-06-07 13:07:06+00:00,2023-11-15 08:14:28+00:00,2025-02-14 23:32:03+00:00
kindfi-org/kindfi,900981601,kindfi,False,kindfi-org,https://github.com/kindfi-org,https://github.com/kindfi-org/kindfi,8,35,8,TypeScript,"KindFi is an open-source Web3 crowdfunding platform built on Stellar. Featuring milestone-based escrows, transparent transactions, gamified engagement, and AI-driven tools. **Development Guide:** https://kindfis-organization.gitbook.io/development",69,,,develop,2025-02-22 03:45:19+00:00,2024-12-09 20:31:02+00:00,2025-02-22 00:01:04+00:00
devayanm/PramaanPatra,692459091,PramaanPatra,False,devayanm,https://github.com/devayanm,https://github.com/devayanm/PramaanPatra,6,6,6,JavaScript,"PramaanPatra is a decentralized certificate management system built on blockchain technology, aiming to securely generate, validate, and store vital certificates. From birth certificates to graduation certificates and land deed certificates, PramaanPatra ensures transparency, immutability, and efficiency in traditional certificate management.",0,Other,,main,2024-11-27 01:52:58+00:00,2023-09-16 14:44:05+00:00,2025-02-08 21:52:33+00:00
GooseFX1/gfx-web-app,406078114,gfx-web-app,False,GooseFX1,https://github.com/GooseFX1,https://github.com/GooseFX1/gfx-web-app,41,20,41,TypeScript,"Liquidity Reimagined Maximize yields, provide seamless liquidity, Stake GOFX and earn real USDC yield on Solana",2,MIT License,"defi, react, solana, tailwind, web3js",dev,2025-02-21 18:38:21+00:00,2021-09-13 18:03:05+00:00,2025-02-21 18:38:08+00:00
aldrin-labs/capybot,757421165,capybot,False,aldrin-labs,https://github.com/aldrin-labs,https://github.com/aldrin-labs/capybot,14,7,14,TypeScript,Automated trading bot for Sui DeXs,2,MIT License,,main,2024-04-16 00:57:54+00:00,2024-02-14 13:12:50+00:00,2025-02-11 13:15:37+00:00
Digine-Labs/rosettanet,756216965,rosettanet,False,Digine-Labs,https://github.com/Digine-Labs,https://github.com/Digine-Labs/rosettanet,38,27,38,TypeScript,Ethereum <> Starknet RPC middleware.,26,MIT License,,main,2025-02-20 09:11:37+00:00,2024-02-12 08:04:23+00:00,2025-02-20 16:37:57+00:00
joticajulian/kondor,392499135,kondor,False,joticajulian,https://github.com/joticajulian,https://github.com/joticajulian/kondor,11,6,11,Vue,Koinos Wallet in your browser,11,MIT License,"blockchain, cryptocurrency, hacktoberfest, vuejs2, wallet",main,2025-02-15 23:22:30+00:00,2021-08-04 00:46:52+00:00,2025-02-15 23:22:34+00:00
vvizardev/telegram-wallet-tracking-bot-v1.0,827413190,telegram-wallet-tracking-bot-v1.0,False,vvizardev,https://github.com/vvizardev,https://github.com/vvizardev/telegram-wallet-tracking-bot-v1.0,36,12,36,TypeScript,"Solana-Wallet-Tracker: This bot tracks wallet activity such as sol transfer , token transfer and swap and notify to your telegram account",0,,"detect, monitor, raydium, solana, swap, telegram-bot, wallet-tracker, whale",master,2024-11-05 07:03:36+00:00,2024-07-11 15:54:44+00:00,2025-02-17 21:14:41+00:00
TobiCrackIT/tg-solana-tradingbot,839032678,tg-solana-tradingbot,False,TobiCrackIT,https://github.com/TobiCrackIT,https://github.com/TobiCrackIT/tg-solana-tradingbot,11,20,11,,"telegram solana raydium, jito, pump.fun trading bot.",0,,,dev-ito,2024-07-18 00:41:38+00:00,2024-08-06 20:39:06+00:00,2025-02-18 12:53:08+00:00
web3batman/Raydium-Volume-Bot,858979819,Raydium-Volume-Bot,False,web3batman,https://github.com/web3batman,https://github.com/web3batman/Raydium-Volume-Bot,75,72,75,TypeScript,Solana Raydium volume bot is the volume booster on raydium. Version 2 & 3 are private.,0,,"raydium, typescript, volume-bot",master,2024-09-23 18:06:53+00:00,2024-09-17 21:35:53+00:00,2025-02-09 20:33:13+00:00
YZYLAB/solana-volume-bot,836816036,solana-volume-bot,False,YZYLAB,https://github.com/YZYLAB,https://github.com/YZYLAB/solana-volume-bot,26,14,26,JavaScript,"Solana Volume Bot for Raydium (V4/CPMM), Pumpfun, Moonshot, Orca and Jupiter.",0,,"bot, solana, solana-volume-bot, volume, volume-bot, volume-bot-solana",main,2024-08-04 08:33:59+00:00,2024-08-01 16:05:28+00:00,2025-02-16 20:07:50+00:00
metaplex-foundation/mpl-token-auth-rules,566921393,mpl-token-auth-rules,False,metaplex-foundation,https://github.com/metaplex-foundation,https://github.com/metaplex-foundation/mpl-token-auth-rules,25,28,25,HTML,A program that provides the ability to create and execute rules to restrict common token operations such as transferring and selling.,4,Other,"blockchain, metaplex, nft, rust, solana",main,2024-12-02 12:08:09+00:00,2022-11-16 17:37:30+00:00,2025-02-20 13:00:45+00:00
daulathussain/chat-dapp-starter-file,669676623,chat-dapp-starter-file,False,daulathussain,https://github.com/daulathussain,https://github.com/daulathussain/chat-dapp-starter-file,9,8,9,JavaScript,,0,,,main,2025-02-04 11:55:52+00:00,2023-07-23 04:24:08+00:00,2025-02-06 16:13:22+00:00
4darsh-Dev/DecenTrade,843522933,DecenTrade,False,4darsh-Dev,https://github.com/4darsh-Dev,https://github.com/4darsh-Dev/DecenTrade,14,63,14,JavaScript,"DecenTrade is a decentralized digital marketplace built on the Ethereum blockchain, enabling secure and transparent transactions for digital assets.",3,MIT License,"css3, ethereum, hardhat, nodejs, reactjs, solidity, vscode, html, metmask, hacktoberfest, hacktoberfest-accepted, winterofblockchain, social-winter-of-code, swoc2025",main,2025-01-17 10:12:32+00:00,2024-08-16 17:47:20+00:00,2025-01-17 10:12:34+00:00
dfinity/nns-dapp,346749801,nns-dapp,False,dfinity,https://github.com/dfinity,https://github.com/dfinity/nns-dapp,121,43,121,TypeScript,The Dapp of the Internet Computer's Network Nervous System.,32,Other,,main,2025-02-22 00:32:08+00:00,2021-03-11 15:33:59+00:00,2025-02-21 17:46:58+00:00
Alkia/electra,523625351,electra,False,Alkia,https://github.com/Alkia,https://github.com/Alkia/electra,68,38,68,TypeScript,This is Electra blockchain's repository for a decentralized micro-grid electricity exchange solution,12,"BSD 3-Clause ""New"" or ""Revised"" License","blockchain, circular-economy, cosmos-sdk, electrical-engineering, electricity, eolian, grid-system, ignite-cli, microgrid, off-grid, power, solar, islanding, grid, power-meter, monophased, 3-phase-inverter, 3-phases, cosmos-sdk-proto, minigrid",master,2025-02-03 15:58:08+00:00,2022-08-11 07:25:22+00:00,2025-01-16 12:00:27+00:00
DexSniping/DexSniping-BSC-ERC20-Telegram-Alerts,474771985,DexSniping-BSC-ERC20-Telegram-Alerts,False,DexSniping,https://github.com/DexSniping,https://github.com/DexSniping/DexSniping-BSC-ERC20-Telegram-Alerts,353,80,353,Python,"Dex Bot Sniper for Uniswap & Pancakeswap - ERC-20/ERC20/ETH and BSC/BEP-20/BNB - Liquidity pool, target (TP) and Stoploss (SL)",2,,"bep20, bnb, dex, erc20, eth, sniper, sniper-bot, sniperbot, uniswap, bot, python, python3, telegram-bot, pancakeswap, metamask",main,2024-09-24 10:00:20+00:00,2022-03-27 22:11:15+00:00,2025-02-18 02:29:29+00:00
paradigmxyz/cryo,658996666,cryo,False,paradigmxyz,https://github.com/paradigmxyz,https://github.com/paradigmxyz/cryo,1280,134,1280,Rust,"cryo is the easiest way to extract blockchain data to parquet, csv, json, or python dataframes",48,Apache License 2.0,"crypto, ethereum, evm, parquet, rust",main,2025-01-08 07:31:22+00:00,2023-06-27 00:11:53+00:00,2025-02-20 22:46:18+00:00
enes-oerdek/Home-Assistant-Helium-Integration,634513270,Home-Assistant-Helium-Integration,False,enes-oerdek,https://github.com/enes-oerdek,https://github.com/enes-oerdek/Home-Assistant-Helium-Integration,19,5,19,Python,Helium Integration for Home Assistant,8,GNU General Public License v3.0,"helium, helium-network, solana, helium-mining, home-assistant, iot",master,2025-01-05 13:55:41+00:00,2023-04-30 11:26:30+00:00,2025-01-05 13:50:06+00:00
multiversx/mx-explorer-dapp,688953693,mx-explorer-dapp,False,multiversx,https://github.com/multiversx,https://github.com/multiversx/mx-explorer-dapp,9,19,9,TypeScript,"Blockchain Explorer for the MultiversX Network, a highly scalable, fast and secure blockchain platform for distributed apps, enterprise use cases and the new internet economy.",1,GNU General Public License v3.0,"block, blockchain, explorer, multiversx, transaction",main,2025-02-18 08:30:16+00:00,2023-09-08 13:06:45+00:00,2025-02-15 20:24:03+00:00
dalindev/XNOHub.com,672417912,XNOHub.com,False,dalindev,https://github.com/dalindev,https://github.com/dalindev/XNOHub.com,584,40,584,TypeScript,🌍 Real-time 3D visualization of Nano cryptocurrency networks - Watch live transactions fly across an interactive globe with 🚀 SpaceX-inspired animations,1,MIT License,"nanocurrency, blockchain, banano, 3d, threejs, visualization, blockchain-explorer, nano, xno, nano-cryptocurrency, nano-currency",main,2025-02-10 08:25:15+00:00,2023-07-30 02:39:15+00:00,2025-02-20 02:44:27+00:00
mhuzaifah/Auto-Sniper-Sol-Trading-Bot,802720610,Auto-Sniper-Sol-Trading-Bot,False,mhuzaifah,https://github.com/mhuzaifah,https://github.com/mhuzaifah/Auto-Sniper-Sol-Trading-Bot,54,11,54,TypeScript,This Solana sniper bot automates the process of trading tokens on decentralized exchanges (DEXs) within the Solana blockchain network,0,,"bl, crypto, decentralized-exchanges, sol, token-trader",main,2025-01-07 22:11:45+00:00,2024-05-19 04:40:10+00:00,2025-02-21 06:19:55+00:00
liamcarter-sol/Coin-Sniper-Bot,924399902,Coin-Sniper-Bot,False,liamcarter-sol,https://github.com/liamcarter-sol,https://github.com/liamcarter-sol/Coin-Sniper-Bot,112,39,112,Python,"Coin Sniper Bot is a state-of-the-art automated trading tool developed by Solana experts, specifically designed for meme coins. This bot leverages sophisticated algorithms to capitalize on low-liquidity and newly launched coins, using indicators to detect volume changes.",0,GNU General Public License v3.0,,main,2025-01-31 21:56:50+00:00,2025-01-29 23:35:58+00:00,2025-02-17 23:07:05+00:00
zkemail/email-wallet,665152793,email-wallet,False,zkemail,https://github.com/zkemail,https://github.com/zkemail/email-wallet,162,23,162,Rust,A smart contract wallet controlled using email,29,MIT License,,main,2025-01-21 06:10:13+00:00,2023-07-11 14:50:04+00:00,2025-02-20 19:31:51+00:00
mento-protocol/mento-web,408180028,mento-web,False,mento-protocol,https://github.com/mento-protocol,https://github.com/mento-protocol/mento-web,33,23,33,TypeScript,A simple DApp for Celo Mento exchanges,11,Apache License 2.0,"celo, mento, exchange, dapp",main,2025-02-21 17:34:05+00:00,2021-09-19 16:35:44+00:00,2025-02-21 17:34:06+00:00
tensor-foundation/marketplace,763536225,marketplace,False,tensor-foundation,https://github.com/tensor-foundation,https://github.com/tensor-foundation/marketplace,19,6,19,TypeScript,Your one-stop-shop for your NFT needs.,1,Apache License 2.0,,main,2025-02-18 19:48:31+00:00,2024-02-26 13:35:11+00:00,2025-02-17 23:05:27+00:00
PotLock/bos-app,680853572,bos-app,False,PotLock,https://github.com/PotLock,https://github.com/PotLock/bos-app,9,9,9,JavaScript,PotLock BOS (blockchain operating system - decentralized front ends) App,247,MIT License,"blockchain-operating-system, bos, direct-donations, near, near-protocol, nearjs, potlock, public-goods-funding",main,2024-08-29 02:41:56+00:00,2023-08-20 16:10:22+00:00,2024-09-30 10:07:04+00:00
kerak69/solana_bot,472685249,solana_bot,False,kerak69,https://github.com/kerak69,https://github.com/kerak69/solana_bot,10,8,10,Shell,Solana-bot kerak_edition,1,GNU General Public License v3.0,,master,2024-12-01 10:01:31+00:00,2022-03-22 08:58:55+00:00,2025-01-11 19:04:20+00:00
jito-labs/mev-bot,608727797,mev-bot,False,jito-labs,https://github.com/jito-labs,https://github.com/jito-labs/mev-bot,1057,369,1057,TypeScript,,7,Other,,master,2024-08-02 02:42:56+00:00,2023-03-02 16:04:51+00:00,2025-02-21 17:34:40+00:00
dspytdao/Telegram-Bot,450842258,Telegram-Bot,False,dspytdao,https://github.com/dspytdao,https://github.com/dspytdao/Telegram-Bot,10,5,10,Python,3Commas API powered Marketplace Alert Telegram Bot,5,,"3commas-api, 3commas, trading-bot, telegram-bot, 3commas-bot, dspyt, binance, binance-api, binance-bot, binance-trading-bot, cryptocurrency, cryptoexchange, 3commas-python",main,2025-02-20 12:01:35+00:00,2022-01-22 14:35:32+00:00,2025-02-20 03:01:24+00:00
solana-developers/CRUD-dApp,783958432,CRUD-dApp,False,solana-developers,https://github.com/solana-developers,https://github.com/solana-developers/CRUD-dApp,25,11,25,TypeScript,An example of a CRUD dApp on the solana blockchain. ,3,MIT License,,main,2024-07-22 19:44:35+00:00,2024-04-08 23:02:38+00:00,2025-01-23 04:48:17+00:00
iluxonchik/zkLocus,664822571,zkLocus,False,iluxonchik,https://github.com/iluxonchik,https://github.com/iluxonchik/zkLocus,42,5,42,TypeScript,"zkLocus is an application, a framework, and protocol that enables private and programmable geolocation sharing both off-chain and on-chain. Natively implemented on the Mina Protocol using the O1JS framework, zkLocus turns geolocation into a Real-World-Asset (RWA). zkLocus's DeFi ecosystem is powered by its native $ZKL token.",0,,"blockchain, mina, mina-protocol, mina-zkapp, privacy, web, web3, zk, zk-snarks, zksnarks",main,2024-06-06 17:24:47+00:00,2023-07-10 20:36:33+00:00,2024-12-28 09:35:34+00:00
Carbonable/carbonable-dapp,539957728,carbonable-dapp,False,Carbonable,https://github.com/Carbonable,https://github.com/Carbonable/carbonable-dapp,7,6,7,TypeScript,Carbonable dApp,21,Apache License 2.0,,main,2024-11-26 16:40:38+00:00,2022-09-22 11:57:36+00:00,2024-11-26 16:40:41+00:00
Sahiru2007/Blockchain-based-healthcare-data-system-with-disease-prediction,818863284,Blockchain-based-healthcare-data-system-with-disease-prediction,False,Sahiru2007,https://github.com/Sahiru2007,https://github.com/Sahiru2007/Blockchain-based-healthcare-data-system-with-disease-prediction,8,8,8,JavaScript,"A secure healthcare data management system using blockchain and machine learning. Enhances privacy, patient control, and disease prediction. Built with Ethereum, React, Node.js, and Python. Revolutionizes healthcare data management with security, transparency, and efficiency.",0,MIT License,,main,2024-06-24 15:55:11+00:00,2024-06-23 05:00:47+00:00,2025-02-03 12:19:58+00:00
x86y/dynasty,686969941,dynasty,False,x86y,https://github.com/x86y,https://github.com/x86y/dynasty,53,10,53,Rust,A cross-platform native desktop application for trading cryptocurrency on Binance,12,GNU General Public License v3.0,"binance, cross-platform, cryptocurrency, desktop, desktop-app, desktop-applications, gui, iced, iced-rs, rust, rust-lang, trading, bitcoin, crypto, trading-bot",master,2024-06-10 09:29:20+00:00,2023-09-04 10:33:40+00:00,2025-01-12 18:07:39+00:00
nation3/agreements-app,496952108,agreements-app,False,nation3,https://github.com/nation3,https://github.com/nation3/agreements-app,7,10,7,TypeScript,App to interact with the Nation3 Agreements smart contracts,11,GNU General Public License v3.0,"agreements, legal",main,2024-05-03 02:34:12+00:00,2022-05-27 10:19:56+00:00,2024-06-26 05:06:16+00:00
BoxWallet-app/box-wallet-app,426588327,box-wallet-app,False,BoxWallet-app,https://github.com/BoxWallet-app,https://github.com/BoxWallet-app/box-wallet-app,29,9,29,Dart,A decentralized open source blockchain wallet that supports BSC、HECO、OKT、ETH、AE、CFX networks,0,,"blockchain, wallet",master,2024-10-29 09:20:49+00:00,2021-11-10 11:02:16+00:00,2024-10-29 09:20:54+00:00
bitcoin-flashing-software/Flash-BTC-apk,871006815,Flash-BTC-apk,False,bitcoin-flashing-software,https://github.com/bitcoin-flashing-software,https://github.com/bitcoin-flashing-software/Flash-BTC-apk,35,26,35,,"Coin Flasher is a special tool designed for Bitcoin flashing and USDT flashing available as apk, windows, linux, mac and IOS versions. ",1,,,main,2024-10-22 09:28:10+00:00,2024-10-11 04:49:58+00:00,2025-02-21 20:51:00+00:00
daulathussain/Health-Care-Dapp-Starter-File,832511248,Health-Care-Dapp-Starter-File,False,daulathussain,https://github.com/daulathussain,https://github.com/daulathussain/Health-Care-Dapp-Starter-File,22,10,22,CSS,,0,,,main,2024-07-23 07:25:21+00:00,2024-07-23 07:09:11+00:00,2025-02-16 07:06:19+00:00
btcoin23/gTradeBot,818127763,gTradeBot,False,btcoin23,https://github.com/btcoin23,https://github.com/btcoin23/gTradeBot,215,71,215,TypeScript,"Telegram Solana bot that users can buy, sell all SPL tokens using JITO on Raydium, Jupiter, Pump.fun. Tech stack: Typescript, Solana/web3, Jito, Raydium SDK, Jupiter API, Pump.fun, ...",1,,"telegram, bot, sniper, solana, trading, jupiter, raydium, jito, pumpfun",master,2024-09-24 00:38:54+00:00,2024-06-21 06:51:33+00:00,2025-02-19 13:59:54+00:00
DefiFundr-Labs/defifundr_mobile,651505937,defifundr_mobile,False,DefiFundr-Labs,https://github.com/DefiFundr-Labs,https://github.com/DefiFundr-Labs/defifundr_mobile,5,13,5,CMake,Decentralized 👥Crowdfunding applicalication - Mobile Application,11,MIT License,"bloc, clean-architecture, flutter, tdd, web3, cryptocurrency, ethereum-contract",main,2025-02-21 11:26:53+00:00,2023-06-09 11:42:23+00:00,2025-02-21 11:26:59+00:00
daulathussain/nftMarketplace-starter-file,527671525,nftMarketplace-starter-file,False,daulathussain,https://github.com/daulathussain,https://github.com/daulathussain/nftMarketplace-starter-file,25,25,25,JavaScript,,0,,,main,2024-05-20 03:47:19+00:00,2022-08-22 17:43:41+00:00,2024-11-17 13:59:06+00:00
ilyarolf/AiogramShopBot,611324299,AiogramShopBot,False,ilyarolf,https://github.com/ilyarolf,https://github.com/ilyarolf/AiogramShopBot,92,25,92,Python,"Aiogram-based autosale bot that accepts payments in BTC, LTC, SOL and stablecoins in ERC20 and TRC20 networks.",2,MIT License,"aiogram3, cryptocurrency, shop, sqlalchemy, sqlcipher, sqlite, store, telegram",master,2025-02-10 09:55:57+00:00,2023-03-08 15:36:50+00:00,2025-02-21 22:18:52+00:00
zookyy/crypto-sniper,437963108,crypto-sniper,False,zookyy,https://github.com/zookyy,https://github.com/zookyy/crypto-sniper,282,105,282,JavaScript,Eryx is a fast and efficient crypto sniper bot written in NodeJS to automatically buy and sell tokens on the supported chains as soon as liquidity is added and trade is enabled.,0,,"pancakeswap, crypto, sniper, cryptosniper, pancakeswap-bot, uniswap, uniswap-bot, fast, sniper-bot, ethereum, bsc, polygon, avalanche, cronos, blockchain, cryptocurrency, arbitrum, solana, solanasniper, solanasniperbot",main,2024-03-19 22:00:39+00:00,2021-12-13 17:25:43+00:00,2025-02-19 11:55:24+00:00
cashubtc/nutshell,535160981,nutshell,False,cashubtc,https://github.com/cashubtc,https://github.com/cashubtc/nutshell,391,99,391,Python,Chaumian ecash wallet and mint for Bitcoin,105,MIT License,"bitcoin, lightning-network, ecash, privacy",main,2025-02-20 14:21:47+00:00,2022-09-11 01:26:19+00:00,2025-02-17 12:15:42+00:00
HashLips/hashlips_nft_minting_dapp,411331860,hashlips_nft_minting_dapp,False,HashLips,https://github.com/HashLips,https://github.com/HashLips/hashlips_nft_minting_dapp,1024,979,1024,JavaScript,HashLips minting dapp is a quick and easy way to connect your smart contract and start minting NFTs.,127,MIT License,,main,2024-08-05 17:52:17+00:00,2021-09-28 15:10:45+00:00,2025-02-17 20:01:59+00:00
